EmployeeID,meanHour,dayWorked,maxHourADay
1104,6.07454678362573,228,6.8277777777777775
1105,7.784967320261441,238,8.540833333333333
1106,6.450172246482293,229,7.190555555555555
1107,10.603598218471635,237,11.530555555555555
1108,6.806472222222227,230,7.6066666666666665
1109,6.294956521739131,230,7.180555555555555
1110,7.285151072124755,228,8.040277777777778
1111,8.92771402550091,244,9.804722222222223
1112,9.425028344671205,245,10.225277777777778
1113,6.003419540229883,232,6.788055555555555
1114,7.890800865800868,231,8.899722222222222
1115,6.986115942028981,230,8.187222222222223
1116,10.808027326106606,246,11.584166666666667
1117,9.888919376693774,246,10.614166666666666
1118,10.220872340425533,235,10.851666666666667
1119,7.620438534278956,235,8.48
1120,6.284957446808509,235,7.432777777777778
1121,8.701982167352533,243,9.592777777777778
1122,6.502103503918853,241,7.271944444444444
1123,6.612638888888889,242,7.305833333333333
1124,6.665572318007661,232,7.366944444444444
1125,9.812982456140354,247,10.87888888888889
1126,7.101659779614325,242,7.723888888888889
1127,6.0247934472934475,234,6.8069444444444445
1128,6.802054617909045,237,7.682777777777778
1129,6.771128328741969,242,7.523055555555556
1130,7.720940972222231,240,8.384444444444444
1131,6.592589936247726,244,7.69
1132,6.921297468354428,237,7.7825
1133,6.319864170337739,227,7.314166666666667
1134,7.179834247828076,243,8.022777777777778
1135,8.815632850241553,230,9.510555555555555
1136,7.89116255144033,243,8.72861111111111
1137,7.298776400367312,242,8.019444444444444
1138,10.317699952107281,232,11.135277777777778
1139,10.807994331065762,245,11.794722222222223
1140,7.896520531400961,230,8.696944444444444
1141,7.898865836791153,241,8.624722222222223
1142,7.480150273224039,244,8.109444444444444
1143,7.9581654589372,230,8.626666666666667
1144,8.18659101654846,235,8.9325
1145,10.804730257116619,242,11.751944444444444
1146,6.089092673459484,229,6.972222222222222
1147,6.591018922852983,229,7.363888888888889
1148,6.103670634920635,238,6.871944444444445
1149,10.512341915085823,246,11.306111111111111
1150,6.875998155832179,241,7.655277777777778
1151,6.994301453352086,237,7.754444444444444
1152,7.811326648224994,241,8.47888888888889
1153,6.160280092592591,240,7.043333333333333
1154,6.20880445423397,227,7.2075
1155,6.082088249754178,226,6.828055555555555
1156,10.194130901287549,233,10.864166666666666
1157,7.778402777777778,232,8.698888888888888
1158,6.171750478927207,232,7.0761111111111115
1159,7.904476359338063,235,8.687222222222223
1160,7.1808140096618365,230,7.878333333333333
1161,6.509626951331491,242,7.360833333333333
1162,9.767906420765025,244,10.594444444444445
1163,7.698772554605892,234,8.51361111111111
1164,7.228134756657481,242,8.009444444444444
1165,10.398788841807908,236,11.189722222222223
1166,6.400190058479536,228,7.229722222222223
1167,8.00488243430152,241,8.914722222222222
1168,9.103674504379894,241,9.779444444444444
1169,6.986453779599275,244,7.957777777777777
1170,6.164745370370367,228,6.873611111111111
1171,6.009841772151896,237,6.9094444444444445
1172,8.018078206962327,233,8.884166666666667
1173,8.000954106280199,230,8.813611111111111
1174,7.898323877068561,235,8.578611111111112
1175,9.385844859382205,241,10.376111111111111
1176,7.971588934613624,243,8.787222222222223
1177,6.804641393442621,244,7.654444444444445
1178,10.805340038314172,232,11.58611111111111
1179,8.159645513714548,239,9.025277777777777
1180,6.306303506375228,244,7.110555555555556
1181,8.025331384015596,228,8.880277777777778
1182,7.792490855052588,243,8.545555555555556
1183,7.844118408662902,236,8.488611111111112
1184,6.5927970177970225,231,7.5841666666666665
1185,10.90359311740891,247,11.673055555555555
1186,7.398867258652092,244,8.185555555555556
1187,6.820679413179411,231,7.628611111111111
1188,7.800049645390068,235,8.768333333333333
1189,7.383625603864731,230,8.106388888888889
1190,7.675329936923821,229,8.393611111111111
1191,7.091824074074072,240,8.042222222222222
1192,6.725276595744679,235,7.551388888888889
1193,10.505156028368791,235,11.256944444444445
1194,6.905967035500227,241,7.887777777777778
1195,7.2088948243114945,234,8.191666666666666
1196,6.27728513770181,234,7.02
1197,6.076578117418726,229,6.9238888888888885
1198,6.211907956685499,236,6.979166666666667
1199,8.430802336671434,233,9.30861111111111
1200,7.484193853427894,235,8.239444444444445
1201,6.896099439775912,238,7.763333333333334
1202,9.817854683195597,242,10.625
1203,6.083963498622592,242,6.765833333333333
1204,9.616168503213952,242,10.510833333333334
1205,7.508998817966901,235,8.272777777777778
1206,7.308546099290778,235,8.124722222222223
1207,7.500675267317523,239,8.396666666666667
1208,7.694170138888893,240,8.772222222222222
1209,6.046757297551787,236,6.894444444444445
1210,9.28656962639495,229,10.19
1211,6.395888653483996,236,7.250555555555556
1212,6.4605325084910215,229,7.418333333333333
1213,8.626512212643677,232,9.57638888888889
1214,6.713213276836161,236,7.452222222222222
1215,8.521203703703703,246,9.50611111111111
1216,9.4826066572902,237,10.275
1217,6.404782250470813,236,7.354444444444445
1218,7.2769848053181425,234,8.136666666666667
1219,10.03518597997139,233,10.713055555555556
1220,6.389413324112497,241,7.254166666666666
1221,7.99749885688157,243,8.574722222222222
1222,7.8321843434343394,242,8.631944444444445
1223,7.498361581920904,236,8.349722222222223
1224,10.724693853427892,235,11.510555555555555
1225,6.313388399412625,227,7.196944444444444
1226,7.6140923489278745,228,8.3025
1227,10.483148148148157,234,11.384166666666667
1228,7.967326839826838,231,8.856111111111112
1229,10.695990028490037,234,11.507777777777777
1230,10.002944444444454,235,10.872222222222222
1231,8.015872011251757,237,8.69361111111111
1232,9.685173611111113,240,10.579166666666667
1233,6.907967535436673,243,7.994722222222222
1234,6.475342066957787,229,7.204444444444444
1235,6.094871615312789,238,7.1002777777777775
1236,5.997355652595831,229,6.794722222222222
1237,7.8150634578544125,232,8.78138888888889
1238,7.481158625730993,228,8.44111111111111
1239,9.495272967772967,231,10.761111111111111
1240,6.892245179063355,242,7.805555555555555
1241,7.101099585062243,241,7.939722222222223
1242,8.009119565217391,230,8.778888888888888
1243,6.528365606270175,241,7.277777777777778
1244,8.532774319963124,241,9.3825
1245,6.116035665294926,243,6.832777777777777
1246,6.523863745210726,232,7.440833333333333
1247,9.67660063752276,244,10.410833333333333
1248,6.487590218423554,234,7.306666666666667
1249,8.919851394604487,243,9.806944444444444
1250,7.086650596877868,242,8.121944444444445
1251,9.07866787439613,230,9.872222222222222
1252,6.5570331465919685,238,7.317777777777778
1253,6.18877033937703,239,7.0472222222222225
1254,7.619807132459971,229,8.532222222222222
1255,7.6933150434385045,243,8.328888888888889
1256,6.842362854486287,239,7.7122222222222225
1257,6.816597525473074,229,7.493611111111111
1258,5.962092430858809,229,6.712777777777778
1259,7.820035612535614,234,8.723888888888888
1260,6.10239417989418,231,6.857777777777778
1261,9.318430100182145,244,10.211388888888889
1262,6.9096932367149755,230,7.674166666666666
1263,9.295721982758621,232,10.187777777777777
1264,10.683428672316385,236,11.413055555555555
1265,9.386280345471524,238,10.269166666666667
1266,9.509294421003275,237,10.481666666666667
1267,10.199422544951586,241,11.136111111111111
1268,8.207739229024941,245,9.118333333333334
1269,6.473378831417627,232,7.214722222222222
1270,8.788953266571294,233,9.569722222222222
1271,6.096067129629634,240,7.1691666666666665
1272,7.422623456790124,234,8.209444444444445
1273,8.108628093158659,229,8.764722222222222
1274,6.241581196581193,234,6.987222222222222
1275,9.531168091168086,234,10.4675
1276,6.9165189125295505,235,7.936388888888889
1277,6.004865112025601,243,7.0055555555555555
1278,8.11400137741047,242,8.91
1279,7.215137053352908,227,8.123333333333333
1280,6.807199074074076,240,7.429722222222222
1281,6.101339326878743,241,6.974722222222222
1282,8.892940100594425,243,9.609722222222222
1283,6.78996739130435,230,7.475833333333333
1284,7.82785428436911,236,8.65611111111111
1285,6.300332125603864,230,7.080277777777778
1286,7.522589903181189,241,8.355
1287,7.179870772946859,230,8.045833333333333
1288,6.095544077134989,242,6.978888888888889
1289,6.019582156308854,236,6.836111111111111
1290,8.896670197740118,236,9.809166666666666
1291,6.597208616780044,245,7.738888888888889
1292,10.269981325863684,238,11.359166666666667
1293,9.195694444444445,234,9.91
1294,7.903589559386972,232,8.549166666666666
1295,6.709723389355748,238,7.5744444444444445
1296,8.811399853801175,228,9.607222222222223
1297,8.008844123048666,242,8.880277777777778
1298,6.312178423236517,241,7.0675
1299,6.405738719068416,229,7.2091666666666665
1300,6.759082633053217,238,7.533611111111111
1301,7.6176108824874245,243,8.577222222222222
1302,6.19746326905418,242,6.9944444444444445
1303,7.404682367149761,230,8.185277777777777
1304,10.087117467043306,236,10.865555555555556
1305,8.071362994350277,236,8.867222222222223
1306,9.020947504708095,236,9.757222222222222
1307,7.31094052558782,241,8.109166666666667
1308,7.585544029506686,241,8.38111111111111
1309,7.795473995271867,235,8.575
1310,5.990938934802568,242,6.891388888888889
1311,7.079403559403562,231,7.996111111111111
1312,6.732844078646549,243,7.647777777777778
1313,10.147261583445793,247,11.014722222222222
1314,7.960068850902186,234,8.769166666666667
1315,10.712137533875335,246,11.665555555555555
1316,7.623057899671827,237,8.488611111111112
1317,7.783722943722943,231,8.556111111111111
1318,7.212025166191835,234,8.142777777777777
1319,9.584148783977106,233,10.504722222222222
1320,8.510076071922542,241,9.48
1321,7.701500691562938,241,8.535
1322,6.262097107438017,242,7.276944444444444
1323,7.4895734542073455,239,8.45888888888889
1324,8.21845588235293,238,9.015
1325,8.143079710144923,230,8.877777777777778
1326,6.488012371615315,238,7.211388888888889
1327,5.999905063291143,237,7.0425
1328,6.2216930076628385,232,6.983611111111111
1329,7.855724789915963,238,8.809722222222222
1330,7.984710550887022,238,8.859166666666667
1331,7.499870448179269,238,8.357222222222223
1332,8.702949172576828,235,9.43388888888889
1333,7.911812169312168,231,8.671666666666667
1334,6.708544810242342,243,7.628333333333333
1335,9.013333333333334,232,9.736944444444445
1336,6.686394675925922,240,7.448611111111111
1337,8.398167620410106,233,9.063888888888888
1338,7.685123587570623,236,8.409444444444444
1339,7.5480686134852775,234,8.349444444444444
1340,9.36388191538819,239,10.1425
1341,6.379811676082862,236,7.351944444444444
1342,7.194425925925924,240,7.933333333333334
1343,7.978614703065139,232,8.87888888888889
1344,7.080387029288701,239,8.115
1345,8.40602267573696,245,9.31
1346,8.118852498786996,229,9.074166666666667
1347,7.95010854341736,238,8.975833333333334
1348,6.799012476459518,236,7.538888888888889
1349,7.189976851851849,240,8.06
1350,7.877014739229028,245,8.734166666666667
1351,7.793299199623355,236,8.645555555555555
1352,9.995206830206829,231,10.770277777777778
1353,7.901718319559229,242,8.860277777777778
1354,7.374128019323665,230,8.234722222222222
1355,10.415906729900634,246,11.169722222222223
1356,6.680294326241136,235,7.392777777777778
1357,6.505978561549102,241,7.246388888888889
1358,6.720969785575051,228,7.698611111111111
1359,6.3940155945419095,228,7.168055555555555
1360,7.318976124885218,242,7.9991666666666665
1361,8.016141843971633,235,8.797222222222222
1362,6.380013774104683,242,7.366666666666666
1363,7.003960769980508,228,7.963333333333333
1364,7.395136494252874,232,8.335833333333333
1365,10.893168103448277,232,11.703888888888889
1366,6.790741545893719,230,7.793055555555555
1367,7.907401891252945,235,8.856388888888889
1368,6.0965736817325755,236,7.059722222222222
1369,7.573564814814813,246,8.434722222222222
1370,9.988622402890693,246,10.833055555555555
1371,6.195923489278753,228,7.188611111111111
1372,6.977579022988506,232,7.791944444444445
1373,7.677799497027898,243,8.510277777777778
1374,6.300498366013075,238,7.149444444444445
1375,6.532742905242905,231,7.166944444444445
1376,10.87448509485094,246,11.65611111111111
1377,10.614749657064475,243,11.535
1378,6.208623032904144,233,6.845555555555555
1379,6.187160894660896,231,7.048611111111111
1380,6.909143917624518,232,7.705277777777778
1381,6.32377777777778,235,7.0377777777777775
1382,6.933930795019157,232,7.664444444444444
1383,8.884953703703708,234,9.595833333333333
1384,7.510175120772945,230,8.294444444444444
1385,7.406964798850572,232,8.042777777777777
1386,6.80902245862884,235,7.520555555555555
1387,8.125163328564616,233,8.948333333333334
1388,8.283279826958102,244,9.052777777777777
1389,6.789918229918231,231,7.558888888888889
1390,7.208066378066378,231,8.0175
1391,6.921690307328605,235,7.664444444444444
1392,7.930844955834494,239,8.904166666666667
1393,10.362566807313646,237,11.019166666666667
1394,6.2477789351851865,240,7.108888888888889
1395,10.120157596371882,245,10.892222222222221
1396,6.780491545893723,230,7.560555555555555
1397,6.116384220354812,238,7.169722222222222
1398,7.52175736961451,245,8.427777777777777
1399,6.206365348399247,236,7.074722222222222
1400,6.105050827423169,235,6.975833333333333
1401,6.800573910915323,227,7.583333333333333
1402,7.393497365900381,232,8.105833333333333
1403,6.301128167641323,228,7.016944444444444
1404,7.527982580037662,236,8.287222222222223
1405,8.994780334728029,239,9.599722222222223
1406,8.013822362278248,238,9.039166666666667
1407,6.1810977095516595,228,7.0247222222222225
1408,10.127794117647053,238,10.835
1409,6.0929427462396895,229,7.180833333333333
1410,6.402202729044832,228,7.299166666666666
1411,6.292136184857427,226,7.246111111111111
1412,7.263687819618778,239,7.991666666666666
1413,6.517461519961518,231,7.496944444444445
1414,9.593414634146345,246,10.696944444444444
1415,10.511366139846743,232,11.317777777777778
1416,10.400718471636196,237,11.220555555555556
1417,8.369604018912531,235,9.2025
1418,6.7061007805326,242,7.668888888888889
1419,8.528221064814822,240,9.221944444444444
1420,7.500751563251563,231,8.227777777777778
1421,6.091838741396267,226,6.902777777777778
1422,5.9850836972343515,229,6.714444444444444
1423,7.782491795593058,237,8.544166666666667
1424,7.985305907172991,237,8.7125
1425,6.198006607929518,227,7.121944444444445
1426,6.70263713080169,237,7.421666666666667
1427,8.525496376811592,230,9.355277777777777
1428,9.09039870689655,232,9.91
1429,7.0080280172413785,232,7.777222222222222
1430,7.785265046296293,240,8.505277777777778
1431,6.593532265890344,229,7.539444444444444
1432,6.422204184704185,231,7.441944444444444
1433,7.587336734693873,245,8.416666666666666
1434,7.494024334251602,242,8.331944444444444
1435,10.134707175925922,240,10.790555555555555
1436,6.884387219837862,233,7.6866666666666665
1437,5.994058070416096,243,6.813055555555556
1438,6.183065972222224,240,6.8375
1439,6.952933884297523,242,7.736111111111111
1440,6.316933940242764,238,7.169722222222222
1441,5.994657943067038,242,6.911388888888889
1442,8.35352742910274,239,9.156944444444445
1443,7.40639586238959,239,8.36888888888889
1444,6.369136989553657,234,7.3308333333333335
1445,6.719878547378543,231,7.469444444444444
1446,7.7046108716475095,232,8.61
1447,10.884872534872539,231,11.679166666666667
1448,9.287386254789272,232,10.06611111111111
1449,7.0990972222222215,240,7.804722222222222
1450,8.798592278719394,236,9.45888888888889
1451,7.992846938775514,245,8.993611111111111
1452,10.195875,240,11.143611111111111
1453,6.318844537815124,238,7.344722222222222
1454,6.2367129629629625,240,6.99
1455,6.114475308641974,243,6.807222222222222
1456,7.430190179806361,241,8.216666666666667
1457,6.911509456264773,235,7.803333333333334
1458,7.313733521657253,236,8.074166666666667
1459,6.785834551656924,228,7.74
1460,6.431916075650114,235,7.1525
1461,7.563755935422608,234,8.3525
1462,8.010291179337234,228,8.94361111111111
1463,7.120705868205867,231,7.923055555555556
1464,7.388473419540229,232,8.23611111111111
1465,7.298881915388194,239,8.221111111111112
1466,8.485629017447197,242,9.375555555555556
1467,6.099508003766477,236,6.815277777777778
1468,7.696410608139005,243,8.470833333333333
1469,9.515560072267382,246,10.314722222222223
1470,7.036408382066277,228,7.7425
1471,7.409417024320456,233,8.175277777777778
1472,7.658033910533913,231,8.358055555555556
1473,6.987566851083452,241,7.833888888888889
1474,7.204082491582491,231,8.028055555555556
1475,8.008520135856381,229,8.788611111111111
1476,10.774994039103477,233,11.676666666666666
1477,6.909532163742693,228,7.775
1478,6.717725035161748,237,7.554444444444444
1479,7.214617446393755,228,8.070555555555556
1480,7.128381020505486,233,8.020277777777778
1481,8.398237922705322,230,9.148055555555555
1482,7.075151406771577,233,7.854444444444445
1483,9.295658137390499,241,10.06
1484,9.446140955004589,242,10.255277777777778
1485,6.116240338164252,230,6.893055555555556
1486,6.704287837219939,243,7.756666666666667
1487,6.604979990583809,236,7.763888888888889
1488,11.019594467885607,237,11.747222222222222
1489,6.984722222222223,231,7.848055555555556
1490,9.286795224977043,242,10.058333333333334
1491,7.601738128169665,241,8.3625
1492,5.977067129629633,240,6.802777777777778
1493,8.413626347866856,237,9.17361111111111
1494,6.7888333333333355,230,7.458888888888889
1495,7.06223611111111,240,7.924166666666666
1496,9.410524425287354,232,10.224166666666667
1497,11.014791373652141,237,11.840555555555556
1498,7.6290009537434464,233,8.510833333333334
1499,11.000575998076005,231,11.720555555555556
1500,6.820862029384758,242,7.555
1501,10.109967811158798,233,10.924722222222222
1502,6.702303051001823,244,7.717222222222222
1503,10.487479338842972,242,11.425277777777778
1504,6.193597768073749,229,6.989722222222222
1505,6.607998817966906,235,7.321666666666666
1506,10.260264282501128,247,11.198611111111111
1507,9.995476680384087,243,10.8425
1508,5.992563025210082,238,6.803055555555556
1509,6.816210488505749,232,7.8277777777777775
1510,7.720096982758621,232,8.5125
1511,7.185832136015325,232,7.891111111111111
1512,7.571935990338166,230,8.36888888888889
1513,6.877735507246373,230,7.6675
1514,6.992057656395893,238,7.861944444444444
1515,7.170924782807498,243,7.89
1516,7.164225083452544,233,7.9527777777777775
1517,7.60383141762452,232,8.50361111111111
1518,7.8176130351130375,231,8.52361111111111
1519,6.989849587578846,229,7.939722222222223
1520,6.9034973078805715,227,7.654722222222222
1521,10.92023792780122,237,11.794166666666667
1522,9.106765306122444,245,10.044166666666667
1523,6.793423095584667,229,7.7252777777777775
1524,7.290649678604226,242,8.235277777777778
1525,8.603252650991243,241,9.52
1526,6.794387464387464,234,7.7283333333333335
1527,10.980500929800098,239,11.7125
1528,7.72498971193416,243,8.5
1529,9.971033057851246,242,10.666666666666666
1530,7.877022821576764,241,8.769444444444444
1531,10.713731292517004,245,11.633055555555556
1532,10.537320048309182,230,11.440833333333334
1533,10.10112591074682,244,10.860277777777778
1534,6.600159069325737,234,7.420833333333333
1535,7.516145075206211,229,8.286944444444444
1536,10.711125603864735,230,11.45888888888889
1537,6.202911347517733,235,6.967777777777778
1538,6.608437499999998,232,7.446666666666666
1539,6.060223404255318,235,6.8197222222222225
1540,10.006788416075649,235,10.890277777777778
1541,7.391962404214563,232,8.244444444444444
1542,6.526635049683835,246,7.347222222222222
1543,6.352892512077295,230,7.3438888888888885
1544,9.278894849785406,233,10.073055555555555
1545,6.092101769911503,226,7.016944444444444
1546,7.203633101851848,240,7.951944444444444
1547,7.106525500910751,244,7.8597222222222225
1548,9.90517229254572,237,10.966944444444444
1549,10.492057362240287,246,11.28888888888889
1550,6.909123116760829,236,7.753611111111111
1551,7.6159945856873765,236,8.467222222222222
1552,6.110617283950619,225,6.795555555555556
1553,6.00178935185185,240,6.786944444444444
1554,9.012154195011338,245,10.054444444444444
1555,10.414085395439107,229,11.268888888888888
1556,8.41956349206349,231,9.584444444444445
1557,7.913552886948085,229,8.805833333333334
1558,7.066395804518215,241,7.802777777777778
1559,9.709064625850353,245,10.506944444444445
1560,7.816196311858081,238,8.518333333333333
1561,6.293512857836004,229,6.993611111111111
1562,6.319985935302395,237,7.338055555555556
1563,8.805406445406446,231,9.81638888888889
1564,7.729661636945589,243,8.636666666666667
1565,7.294775870290892,233,8.26
1566,10.80329817158931,237,11.607222222222223
1567,10.4009798406001,237,11.514722222222222
1568,5.976393617021273,235,6.8438888888888885
1569,6.097275022956844,242,7.179444444444444
1570,8.101884756657482,242,8.9275
1571,7.292827339787919,241,8.143611111111111
1572,7.077489270386266,233,7.914166666666667
1573,6.31260692701069,239,7.071111111111111
1574,8.090185185185181,237,8.835277777777778
1575,7.978398692810455,238,8.745277777777778
1576,10.49570821854913,242,11.267222222222221
1577,8.022877314814812,240,8.892222222222221
1578,6.114069501600369,243,6.935
1579,7.57326269157088,232,8.4375
1580,6.918520408163268,245,7.620833333333334
1581,9.310365560365554,231,10.13861111111111
1582,10.802310386473438,230,11.574166666666667
1583,5.988076302443525,241,7.029722222222222
1584,7.7854956201014325,241,8.74638888888889
1585,7.712429691101889,241,8.658333333333333
1586,6.210790314650938,226,7.007777777777778
1587,7.085450354609932,235,7.817222222222222
1588,7.795346618357488,230,8.824722222222222
1589,7.5984263133426335,239,8.34361111111111
1590,6.01031938325991,227,6.719166666666666
1591,9.08493879472693,236,9.944722222222222
1592,8.690298309178743,230,9.411388888888888
1593,10.01432151300237,235,10.811666666666667
1594,6.898669082125604,230,8.110555555555555
1595,7.021446150097462,228,7.890833333333333
1596,6.258094035594034,231,7.133333333333334
1597,6.3973927875243675,228,7.209722222222222
1598,8.186094702297233,237,9.2125
1599,6.464834960483496,239,7.2122222222222225
1600,6.675874355368026,237,7.576388888888889
1601,7.480514846743296,232,8.680833333333334
1602,9.921687242798361,243,10.865833333333333
1603,7.356879873294342,228,8.251666666666667
1604,7.508689794945156,233,8.331666666666667
1605,5.975955882352942,238,6.887222222222222
1606,6.872604308390022,245,7.618611111111111
1607,6.074269125683055,244,7.0136111111111115
1608,7.727606039649607,241,8.559166666666666
1609,8.935685990338163,230,9.827222222222222
1610,10.902481247069861,237,11.7825
1611,10.736613247863245,234,11.644722222222223
1612,7.127887426900589,228,7.904444444444445
1613,9.015948974725799,233,9.879444444444445
1614,7.386081178160917,232,8.25361111111111
1615,7.587336244541483,229,8.41388888888889
1616,6.644667145593865,232,7.303333333333334
1617,6.213860073766714,241,7.116388888888889
1618,6.494295422031475,233,7.283888888888889
1619,8.202250957854408,232,8.986666666666666
1620,6.7783048433048405,234,7.4752777777777775
1621,7.309269972451794,242,7.996944444444445
1622,6.824301001821491,244,7.706666666666667
1623,7.287376801487677,239,8.142777777777777
1624,6.163477496483825,237,7.066666666666666
1625,7.60101454458751,233,8.441666666666666
1626,6.612837552742611,237,7.376944444444445
1627,10.60365986394558,245,11.285277777777777
1628,6.181501377410472,242,6.907222222222222
1629,8.653300376647831,236,9.3175
1630,6.014923816221282,237,6.918333333333333
1631,6.269028384279476,229,7.089166666666666
1632,7.883559847401051,233,9.19361111111111
1633,7.193886514719848,234,7.89
1634,6.605290249433103,245,7.530555555555556
1635,7.875434681543463,239,8.77
1636,6.6783856345885635,239,7.566111111111111
1637,6.336791027429105,239,7.2572222222222225
1638,7.204899097815768,234,8.218055555555555
1639,6.263877826941985,226,7.2325
1640,7.2051015663240365,227,8.18138888888889
1641,7.799077681577681,231,8.673055555555555
1642,6.790909197012142,238,7.623333333333333
1643,6.529607279693488,232,7.275
1644,7.676790633608816,242,8.526111111111112
1645,7.61121599815584,241,8.329444444444444
1646,9.220456916099772,245,10.13861111111111
1647,6.411356881572935,243,7.195277777777778
1648,8.510061088059016,241,9.377777777777778
1649,7.017434364744492,237,7.946666666666666
1650,6.538957175925927,240,7.3725
1651,8.908956868260663,237,9.760555555555555
1652,6.609761088248744,243,7.44
1653,10.986562213039482,242,11.838611111111112
1654,7.781885727190602,246,8.569166666666666
1655,7.232681577681579,231,8.198055555555555
1656,6.447918439716314,235,7.366388888888889
1657,6.795801144492132,233,7.593055555555556
1658,7.367503443526171,242,8.1375
1659,6.218216183574878,230,6.955277777777778
1660,5.992435990338165,230,6.694166666666667
1661,7.319618502622789,233,8.1525
1662,7.117489583333335,240,8.073055555555555
1663,8.677375910746811,244,9.396666666666667
1664,10.774355791962183,235,11.54861111111111
1665,7.426807992202728,228,8.197777777777778
1666,9.16865912208504,243,9.901388888888889
1667,7.402640086206895,232,8.158888888888889
1668,7.377401960784313,238,8.164444444444445
1669,6.706642406598735,229,7.745
1670,9.177018140589569,245,9.92361111111111
1671,6.911605067410504,239,7.648055555555556
1672,9.313776340996169,232,10.089166666666667
1673,5.9956004728132415,235,6.656944444444444
1674,6.311730945821861,242,7.2875
1675,6.438360254527654,227,7.2941666666666665
1676,8.709504781420765,244,9.6525
1677,7.423980716253439,242,8.217222222222222
1678,6.167455889365757,233,7.01
1679,7.716770680372004,227,8.431944444444444
1680,7.489332125603868,230,8.228333333333333
1681,9.078804644808747,244,9.752222222222223
1682,6.009575650118204,235,6.683888888888889
1683,5.974057710727967,232,6.786666666666667
1684,6.0161342592592595,228,6.7625
1685,6.891148388648388,231,7.756111111111111
1686,10.797482923497268,244,11.7375
1687,9.00830260047282,235,9.722777777777777
1688,7.383646442495133,228,8.208055555555555
1689,6.786804407713501,242,7.720555555555555
1690,6.773574380165288,242,7.538611111111111
1691,7.405586419753084,243,8.254166666666666
1692,10.796519396551728,232,11.599722222222223
1693,6.946756854256856,231,7.6594444444444445
1694,8.880400709219858,235,9.64
1695,6.698702887909934,227,7.520555555555555
1696,7.861873306233059,246,8.824444444444444
1697,6.286366806136682,239,6.973333333333334
1698,7.854169071669068,231,8.743611111111111
1699,8.908952903520797,243,9.759444444444444
1700,7.093976057647606,239,7.856111111111111
1701,7.506218038121805,239,8.3475
1702,8.721149626517274,238,9.674166666666666
1703,6.794996423462091,233,7.6275
1704,9.141189458689455,234,9.976666666666667
1705,7.006800807217476,234,8.059166666666666
1706,6.698729024943311,245,7.491666666666666
1707,8.380595410628016,230,9.054444444444444
1708,6.5056143384047935,241,7.215833333333333
1709,7.197285954785957,231,8.019166666666667
1710,8.65498132586368,238,9.667222222222222
1711,6.003892390289453,238,6.788055555555555
1712,7.329120971620973,231,8.149722222222222
1713,9.394063492063498,245,10.195555555555556
1714,7.30688743328481,229,8.229722222222222
1715,7.105496527777771,240,7.771111111111111
1716,7.402895955165693,228,8.162777777777778
1717,7.61566087962963,240,8.481666666666667
1718,10.005085377585377,231,10.819444444444445
1719,6.177475949975949,231,7.066944444444444
1720,6.801024229074889,227,7.712777777777778
1721,6.727743352326688,234,7.448055555555555
1722,7.496162037037035,240,8.241388888888888
1723,6.397855603448277,232,7.079722222222222
1724,10.705447916666662,240,11.560833333333333
1725,7.0001673944687,229,7.946111111111111
1726,8.610434532042415,241,9.54138888888889
1727,10.42268987341773,237,11.204444444444444
1728,6.6660139460448145,243,7.571111111111111
1729,7.071160673121256,241,7.823055555555555
1730,7.7076554641060735,243,8.583333333333334
1731,6.80726337448559,243,7.645555555555555
1732,7.77542770804277,239,8.586388888888889
1733,7.118721524872154,239,7.965277777777778
1734,8.93886643026005,235,9.644722222222223
1735,7.565030218503022,239,8.310277777777777
1736,9.124803290414876,233,10.023333333333333
1737,6.781649232914924,239,7.714166666666666
1738,7.503401056014696,242,8.313611111111111
1739,6.740905647382916,242,7.641111111111111
1740,7.892434573002755,242,8.837222222222222
1741,8.207366522366524,231,9.152222222222223
1742,7.19836714975845,230,8.023888888888889
1743,6.449521475256771,238,7.175
1744,7.892938775510198,245,8.582222222222223
1745,6.6768362193362165,231,7.498888888888889
1746,8.571869747899155,238,9.535
1747,6.812551263710063,233,7.4925
1748,7.706537494284412,243,8.499722222222223
1749,6.603214975845414,230,7.669722222222222
1750,7.4122070494864625,238,8.20111111111111
1751,6.236250581125057,239,6.951388888888889
1752,7.4069689182574665,227,8.254722222222222
1753,8.101006224066392,241,8.831388888888888
1754,5.983727636534839,236,6.845555555555555
1755,9.841307617661329,229,10.884722222222223
1756,6.123103408029876,238,6.852222222222222
1757,8.299020531400965,230,9.070277777777777
1758,7.521344671201819,245,8.239166666666666
1759,6.429023456790125,225,7.205
1760,9.957406648451723,244,10.778055555555556
1761,7.118760775862067,232,7.902222222222222
1762,6.394135536398473,232,7.256388888888889
1763,7.805959699453559,244,8.499166666666667
1764,6.285127217553688,238,7.0313888888888885
1765,7.095374244537424,239,7.791388888888889
1766,8.797861336946704,246,9.643611111111111
1767,7.492104481024234,243,8.214722222222223
1768,7.066662149954835,246,7.816944444444444
1769,6.3258297101449195,230,7.185833333333333
1770,7.077205743879471,236,7.902777777777778
1771,7.80846598639456,245,8.695833333333333
1772,10.874641723356007,245,11.764444444444445
1773,6.170700431034482,232,7.168333333333333
1774,5.995460107684781,227,6.736111111111111
1775,9.988328779599268,244,10.850277777777778
1776,7.716902777777781,240,8.671944444444444
1777,5.994080086580087,231,6.823888888888889
